Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
216.58.222.69-10.200.7.196-443-55534-6,216.58.222.69,443,10.200.7.196,55534,6,26/04/201711:33:04,119905696,10,12,1068,578,423,0,106.8,139.197541485313,226,0,48.1666666666667,82.6040207400599,13.7274546156673,0.183477522202115,5709795.04761905,11261714.6706607,35905364,0,119866859,13318539.8888889,15904775.5135552,35905437,1,119905390,10900490,13847761.8809559,35905460,0,1,0,0,0,320,384,0.0833988737282339,0.100078648473881,0,423,74.1739130434783,110.454290082497,12200.1501976285,0,1,0,0,1,0,0,0,1,77.5454545454545,106.8,48.1666666666667,320,0,0,0,0,0,0,10,1068,12,578,870,661,7,32,85624,145367.260844731,342869,34,23887747.8,9591377.46914153,35905364,13615907,BENIGN,126,GOOGLE
192.168.42.32-10.200.7.6-63912-3128-6,10.200.7.6,3128,192.168.42.32,63912,6,26/04/201711:33:04,119867202,55,9,4331,602,423,6,78.7454545454546,114.877586728917,191,6,66.8888888888889,76.0056649935458,41.1538762705081,0.533924200549872,1902654,6938587.21037929,35840067,0,119867202,2219763,7470057.36331863,35905518,0,106248751,13281093.875,15242893.3785788,35883174,1,1,0,0,0,1100,180,0.458841109847546,0.0750830907023257,6,423,77.5230769230769,109.02667501756,11886.8158653846,0,1,0,0,1,0,0,0,0,78.734375,78.7454545454545,66.8888888888889,1100,0,0,0,0,0,0,55,4331,9,602,660,253,54,20,111616.4,158666.256421458,391868,345,23861759,9564917.56800151,35840067,13616097,BENIGN,131,HTTP_PROXY
192.168.81.23-10.200.7.8-37366-3128-6,192.168.81.23,37366,10.200.7.8,3128,6,26/04/201711:33:01,107753286,28,12,724,542,89,0,25.8571428571429,33.2729612011006,179,0,45.1666666666667,66.1029958519738,11.749061648106,0.371218377507299,2762904.76923077,10350171.3995629,45161747,0,107714642,3989431.18518518,12308192.3070679,45161747,0,140545,12776.8181818182,26847.6121389526,84713,0,1,0,0,0,896,384,0.25985286425511,0.11136551325219,0,179,33.0487804878049,45.9069445833156,2107.44756097561,0,1,0,0,1,0,0,0,0,33.875,25.8571428571429,45.1666666666667,896,0,0,0,0,0,0,28,724,12,542,331,654,11,32,108641,0,108641,108641,35834665.3333333,16064261.2485827,45161747,17285353,BENIGN,131,HTTP_PROXY
173.194.211.189-10.200.7.199-443-51531-6,173.194.211.189,443,10.200.7.199,51531,6,26/04/201711:33:15,112821955,12,11,872,264,429,0,72.6666666666667,114.102293286916,226,0,24,67.9588110549324,10.0689621980048,0.203861030417351,5128270.68181818,10706247.329231,28850461,0,112821954,10256541.2727273,13523479.2532869,28850467,0,112821949,11282194.9,13803443.2082742,28850525,0,1,0,0,0,384,364,0.106362276739487,0.0974987536778635,0,429,49.5,93.9463306546789,8825.91304347826,0,1,0,0,1,0,0,0,0,51.6521739130435,72.6666666666667,24,384,0,0,0,0,0,0,12,872,11,264,536,492,9,32,989896.25,1398501.11703838,2966701,6,27215592.25,2134805.53095177,28850461,24244943,BENIGN,126,GOOGLE
192.168.32.126-10.200.7.9-2917-3128-6,10.200.7.9,3128,192.168.32.126,2917,6,26/04/201711:33:15,113015789,49,8,4414,300,429,6,90.0816326530612,119.229616834964,226,6,37.5,76.9842284404503,41.7109860640799,0.504354307520695,2018139.08928571,7050445.15354372,28696021,0,112856157,2351169.9375,7610935.13603109,28850449,0,112861251,16123035.8571429,13963294.7457764,28869017,72344,1,0,0,0,980,160,0.433567738044106,0.0707865694765888,6,429,82.1724137931034,114.231242528084,13048.77676951,0,1,0,0,1,0,0,0,0,83.6140350877193,90.0816326530612,37.5,980,0,0,0,0,0,0,49,4414,8,300,31914,64455,48,20,1100560,1377513.054946,3081894,154538,27113463,2057463.88796806,28696021,24244926,BENIGN,131,HTTP_PROXY
10.200.7.4-10.230.1.90-3128-50638-6,10.230.1.90,50638,10.200.7.4,3128,6,26/04/201711:33:19,89999768,3,3,18,0,6,6,6,0,0,0,0,0,0.200000515556885,0.0666668385189615,17999953.6,24647275.4391654,45002341,16,89999548,44999774,3652.9136316097,45002357,44997191,89999618,44999809,3891.91572365076,45002561,44997057,0,0,0,0,60,96,0.0333334192594808,0.0333334192594808,0,6,3.42857142857143,3.20713490294909,10.2857142857143,0,0,0,0,1,0,0,0,1,4,6,0,60,0,0,0,0,0,0,3,18,3,0,52283,3400,2,20,83,94.7523086789974,150,16,44999691,3747.6659402887,45002341,44997041,BENIGN,131,HTTP_PROXY
10.200.7.194-64.233.190.189-46547-443-6,64.233.190.189,443,10.200.7.194,46547,6,26/04/201711:33:18,109570507,9,9,384,276,60,0,42.6666666666667,25.4361946839538,230,0,30.6666666666667,76.2823701781742,6.02351871932107,0.164277783254211,6445323.94117647,11979942.226989,28965971,0,109570280,13696285,14656875.8238907,28966097,0,109570384,13696298,14706022.1474506,29025167,0,1,0,0,0,288,288,0.0821388916271055,0.0821388916271055,0,230,37.8947368421053,54.2073126850798,2938.43274853801,0,1,0,0,1,0,0,0,1,40,42.6666666666667,30.6666666666667,288,0,0,0,0,0,0,9,384,9,276,558,452,6,32,59595,94418.2348313432,198430,123,27332975,2170259.7410883,28965971,24290581,BENIGN,126,GOOGLE
10.200.7.217-64.233.186.189-51306-443-6,64.233.186.189,443,10.200.7.217,51306,6,26/04/201711:33:16,112262487,20,18,910,558,71,0,45.5,24.9177594667359,233,0,31,74.9556731753939,13.0764963366614,0.338492411984424,3034121.27027027,8790729.92548246,29047686,0,112224548,5906555.15789474,11689948.589573,29047974,0,112262199,6603658.76470588,12277886.8234606,29048367,0,1,0,0,0,640,576,0.178153901044433,0.16033851093999,0,233,39.1794871794872,53.7405422743446,2888.04588394062,0,1,0,0,1,0,0,0,0,40.2105263157895,45.5,31,640,0,0,0,0,0,0,20,910,18,558,1116,1321,15,32,132346.5,264021.132273536,528378,39,27923790.25,1080181.89485425,29047686,26622884,BENIGN,126,GOOGLE
192.168.55.2-10.200.7.9-49439-3128-6,10.200.7.9,3128,192.168.55.2,49439,6,26/04/201711:33:25,80315213,20,2,2630,1998,257,6,131.5,128.760283186687,999,999,999,0,57.6229561888854,0.273920707898764,3824533.95238095,17523546.3753925,80303560,0,80315213,4227116.47368421,18422751.7105126,80303560,0,80309043,80309043,0,80309043,80309043,1,0,0,0,400,40,0.249018825362513,0.0249018825362513,6,999,212.391304347826,276.78096675406,76607.7035573123,0,1,0,0,1,0,0,0,0,222.045454545455,131.5,999,400,0,0,0,0,0,0,20,2630,2,1998,733,252,19,20,6347,0,6347,6347,80303560,0,80303560,80303560,BENIGN,7,HTTP
192.168.32.5-10.200.7.9-51123-3128-6,192.168.32.5,51123,10.200.7.9,3128,6,26/04/201711:33:24,90001068,3,15,18,0,6,6,6,0,0,0,0,0,0.19999762669483,0.19999762669483,5294180.47058824,14944803.1482622,45013133,0,90000897,45000448.5,18115.3686272182,45013258,44987639,90001066,6428647.57142857,16341223.7531582,45013165,0,0,0,0,0,60,480,0.0333329377824716,0.166664688912358,0,6,1.26315789473684,2.51312344975017,6.31578947368421,0,0,0,0,1,0,0,0,5,1.33333333333333,6,0,60,0,0,0,0,0,0,3,18,15,0,16238,1002,2,20,249.5,176.06958851545,374,125,45000199,18291.4382157336,45013133,44987265,BENIGN,131,HTTP_PROXY
10.200.7.199-64.233.186.189-37002-443-6,64.233.186.189,443,10.200.7.199,37002,6,26/04/201711:33:17,108756547,11,10,443,271,63,0,40.2727272727273,21.6706756197905,233,0,27.1,73.3249237602362,6.56512200594232,0.193091823704186,5437827.35,11043620.3139671,29994388,0,108756526,10875652.6,13848775.6110839,29994483,0,108756520,12084057.7777778,14119135.0485706,29994389,0,1,0,0,0,352,320,0.101143336226002,0.0919484874781837,0,233,34.8181818181818,50.8514516004227,2585.87012987013,0,1,0,0,1,0,0,0,0,36.4761904761905,40.2727272727273,27.1,352,0,0,0,0,0,0,11,443,10,271,542,581,8,32,38.25,40.0114566926358,95,1,26879885,2457139.22658105,29994388,24197991,BENIGN,126,GOOGLE
192.168.32.70-10.200.7.8-61327-3128-6,192.168.32.70,61327,10.200.7.8,3128,6,26/04/201711:33:05,116700658,12,24,520,2388,62,6,43.3333333333333,27.5724939793705,573,0,99.5,216.321620459585,24.9184541872934,0.308481551149437,3334304.51428571,10171194.4372041,45001401,0,116700305,10609118.6363636,16343769.2839172,45001722,0,116700370,5073929.13043478,12274363.8314662,45001573,0,1,0,0,0,240,528,0.102827183716479,0.205654367432958,0,573,80.2702702702702,175.612364891265,30839.7027027027,0,1,0,0,1,0,0,0,2,82.5,43.3333333333333,99.5,240,0,0,0,0,0,0,12,520,24,2388,2050,610,11,20,237127,473456.028253945,947311,210,28937948.75,13614831.4338079,45001401,11717470,BENIGN,131,HTTP_PROXY
10.200.7.218-52.49.32.11-36629-8282-6,10.200.7.218,36629,52.49.32.11,8282,6,26/04/201711:33:05,116856664,10,10,496,1146,62,0,49.6,26.1414953240586,573,0,114.6,241.598013236864,14.0514023231059,0.171149845592032,6150350.73684211,15287966.379909,56564405,0,116700644,12966738.2222222,20760675.7991209,56719440,0,116703967,12967107.4444444,20735220.599879,56720426,0,1,0,0,0,320,320,0.0855749227960162,0.0855749227960162,0,573,81.1428571428571,166.280872536286,27649.3285714286,0,1,0,0,1,0,0,0,1,85.2,49.6,114.6,320,0,0,0,0,0,0,10,496,10,1146,824,130,7,32,470308.666666667,548436.851701573,1103588,152697,38429905.6666667,15718395.2344776,56564405,28712349,BENIGN,178,AMAZON
192.168.32.62-10.200.7.4-58750-3128-6,192.168.32.62,58750,10.200.7.4,3128,6,26/04/201711:33:19,101996394,7,45,339,2460,223,6,48.4285714285714,79.2545627348086,422,0,54.6666666666667,132.050265911405,27.4421466311838,0.509821945273869,1999929.29411765,8929638.9482988,45001465,0,101996174,16999362.3333333,22168001.6730163,45001768,91,101996304,2318097.81818182,9589823.87215978,45001546,0,0,0,0,0,140,1080,0.0686298772484055,0.441192068025464,0,422,52.9245283018868,124.607668775087,15527.0711175617,0,0,0,0,1,0,0,0,6,53.9423076923077,48.4285714285714,54.6666666666667,140,0,0,0,0,0,0,7,339,45,2460,2050,660,6,20,40865.3333333333,70259.5013669563,121994,255,33957859.3333333,19124518.1997052,45001465,11874768,BENIGN,126,GOOGLE
179.1.4.244-10.200.7.194-443-39488-6,10.200.7.194,39488,179.1.4.244,443,6,26/04/201711:33:31,202494,6,6,1384,468,1338,0,230.666666666667,542.792286852592,302,0,78,113.497136527756,9145.95000345689,59.2610151411894,18408.5454545455,26856.710816344,80915,0,121579,24315.8,35916.7103824947,81981,0,162432,32486.4,42459.7345469799,83339,0,1,0,0,0,192,192,29.6305075705947,29.6305075705947,0,1338,245.384615384615,491.658678770401,241728.256410256,0,1,0,0,1,0,0,0,1,265.833333333333,230.666666666667,78,192,0,0,0,0,0,0,6,1384,6,468,463,792,1,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.231-10.200.7.217-443-37963-6,10.200.7.217,37963,179.1.4.231,443,6,26/04/201711:33:34,217600,12,14,272,542,90,0,22.6666666666667,36.0134654951408,98,0,38.7142857142857,39.037316607473,3740.80882352941,119.485294117647,8704,18910.4304860219,62229,0,165660,15060,25970.373385841,62229,0,206330,15871.5384615385,37888.5341046941,114328,0,1,0,0,0,384,448,55.1470588235294,64.3382352941177,0,98,33.4814814814815,38.7589893993543,1502.25925925926,0,1,0,0,1,0,0,0,1,34.7692307692308,22.6666666666667,38.7142857142857,384,0,0,0,0,0,0,12,272,14,542,1321,310,3,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.81.26-10.200.7.8-51674-3128-6,192.168.81.26,51674,10.200.7.8,3128,6,26/04/201711:32:50,116724322,20,0,638,0,233,6,31.9,69.4678267068175,0,0,0,0,5.46587025795704,0.171343895233763,6143385.36842105,11272355.862054,29884753,0,116724322,6143385.36842105,11272355.862054,29884753,0,0,0,0,0,0,0,0,0,0,400,0,0.171343895233763,0,6,233,30.6666666666667,67.9443399653962,4616.43333333333,0,0,0,0,1,0,0,0,0,32.2,31.9,0,400,0,0,0,0,0,0,20,638,0,0,255,-1,19,20,112947.25,225881.833437124,451770,1,22885622.8,9772012.21994739,29884753,5647341,BENIGN,126,GOOGLE
137.116.166.16-10.200.7.218-443-36289-6,10.200.7.218,36289,137.116.166.16,443,6,26/04/201711:32:52,110350901,12,6,510,414,85,0,42.5,44.389802268703,69,69,69,0,8.37328913154955,0.163116022043173,6491229.47058823,18128930.4566742,54657090,0,110350901,10031900.0909091,22063123.8728938,54657090,0,110003267,22000653.4,30125634.9252141,55002935,0,1,0,0,0,384,192,0.108744014695449,0.0543720073477243,0,85,53.1052631578947,37.6812578476682,1419.87719298246,0,1,0,0,1,0,0,0,0,56.0555555555556,42.5,69,384,0,0,0,0,0,0,12,510,6,414,524,512,5,32,346832.5,1001.97030894134,347541,346124,54655664.5,2015.96143316285,54657090,54654239,BENIGN,91,SSL
162.125.18.133-10.200.7.195-443-42934-6,162.125.18.133,443,10.200.7.195,42934,6,26/04/201711:33:35,82933183,4,2,514,2726,257,0,128.5,148.379019181734,1363,1363,1363,0,39.0675949336227,0.0723473980252271,16586636.6,36971931.6495145,82723983,3435,82933183,27644394.3333333,47700323.0991623,82723983,101772,82829466,82829466,0,82829466,82829466,1,0,0,0,128,64,0.0482315986834848,0.0241157993417424,0,1363,499.571428571429,600.927576652089,361113.952380952,0,1,0,0,1,0,0,0,0,582.833333333333,128.5,1363,128,0,0,0,0,0,0,4,514,2,2726,360,661,1,32,107428,0,107428,107428,82723983,0,82723983,82723983,BENIGN,121,DROPBOX
192.168.60.128-10.200.7.8-62783-3128-6,192.168.60.128,62783,10.200.7.8,3128,6,26/04/201711:33:19,92733795,10,0,1618,0,537,6,161.8,222.159502260075,0,0,0,0,17.4477923609187,0.107835552292452,10303755,19692064.1263821,45006399,0,92733795,10303755,19692064.1263821,45006399,0,0,0,0,0,0,0,0,0,0,200,0,0.107835552292452,0,6,537,147.636363636364,215.930670691902,46626.0545454545,0,0,0,0,1,0,0,0,0,162.4,161.8,0,200,0,0,0,0,0,0,10,1618,0,0,254,-1,9,20,1365407.5,1930959.41988963,2730802,13,45001489.5,6943.08148447071,45006399,44996580,BENIGN,131,HTTP_PROXY
192.168.10.82-10.200.7.6-49783-3128-6,192.168.10.82,49783,10.200.7.6,3128,6,26/04/201711:33:22,90032204,3,11,18,0,6,6,6,0,0,0,0,0,0.199928461153745,0.15549991423069,6925554.15384615,16904884.5565391,45031251,0,90031702,45015851,21836.871616603,45031292,45000410,90031985,9003198.5,18980299.4765896,45031403,0,0,0,0,0,60,352,0.0333214101922908,0.122178504038399,0,6,1.6,2.74642624930238,7.54285714285714,0,0,0,0,1,0,0,0,3,1.71428571428571,6,0,60,0,0,0,0,0,0,3,18,11,0,255,735,2,20,165.5,176.06958851545,290,41,45015685.5,22012.9412051184,45031251,45000120,BENIGN,131,HTTP_PROXY
162.125.18.133-10.200.7.195-443-36432-6,162.125.18.133,443,10.200.7.195,36432,6,26/04/201711:33:23,45938250,4,2,514,2000,257,0,128.5,148.379019181734,1000,1000,1000,0,54.725637132455,0.130610112487959,9187650,20428133.7696985,45730518,6936,45938250,15312750,26342559.9184409,45730518,101525,45831959,45831959,0,45831959,45831959,1,0,0,0,128,64,0.0870734083253063,0.0435367041626531,0,1000,395.857142857143,428.413129495128,183537.80952381,0,1,0,0,1,0,0,0,0,461.833333333333,128.5,1000,128,0,0,0,0,0,0,4,514,2,2000,176,661,1,32,101525,0,101525,101525,45730518,0,45730518,45730518,BENIGN,121,DROPBOX
192.168.81.110-10.200.7.5-60391-3128-6,10.200.7.5,3128,192.168.81.110,60391,6,26/04/201711:33:23,45838828,4,2,526,2000,257,6,131.5,144.914917566596,1000,1000,1000,0,55.1061209505618,0.130893398932451,9167765.6,20492227.4482478,45825376,66,45838828,15279609.3333333,26453409.9114418,45825376,6682,45832105,45832105,0,45832105,45832105,1,0,0,0,80,40,0.0872622659549673,0.0436311329774836,6,1000,397.571428571429,426.571157464909,181962.952380952,0,1,0,0,1,0,0,0,0,463.833333333333,131.5,1000,80,0,0,0,0,0,0,4,526,2,2000,660,255,3,20,6770,0,6770,6770,45825376,0,45825376,45825376,BENIGN,131,HTTP_PROXY
