Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
10.200.7.199-104.91.156.236-60949-80-6,10.200.7.199,60949,104.91.156.236,80,6,26/04/201711:11:19,11475,3,3,164,0,164,0,54.6666666666667,94.6854441470986,0,0,0,0,14291.9389978213,522.875816993464,2295,4632.36629596581,10569,42,243,121.5,41.7193000900063,151,92,11433,5716.5,6862.47131141544,10569,864,0,0,0,0,104,104,261.437908496732,261.437908496732,0,164,23.4285714285714,61.9861735735133,3842.28571428571,0,0,0,1,0,0,0,0,1,27.3333333333333,54.6666666666667,0,104,0,0,0,0,0,0,3,164,3,0,5840,804,1,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.45-10.200.7.6-50226-3128-6,10.200.7.6,3128,172.19.1.45,50226,6,26/04/201711:11:17,1394144,510,0,929842,0,4380,0,1823.21960784314,849.22493428169,0,0,0,0,666962.666697271,365.815869809718,2738.98624754421,19999.4040863438,307262,0,1394144,2738.98624754421,19999.4040863438,307262,0,0,0,0,0,0,0,0,0,0,10248,0,365.815869809718,0,0,4380,1819.65166340509,852.217138394152,726274.050972718,0,0,0,1,1,0,0,0,0,1823.21960784314,1823.21960784314,0,10248,0,0,0,0,0,0,510,929842,0,0,14600,-1,506,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.237-10.200.7.199-80-39146-6,10.200.7.199,39146,179.1.4.237,80,6,26/04/201711:11:19,7926,3,3,166,0,166,0,55.3333333333333,95.8401446854779,0,0,0,0,20943.7294978552,757.002271006813,1585.2,3097.61007875426,7119,14,438,219,289.913780286484,424,14,7575,3787.5,4711.45248304597,7119,456,0,0,0,0,104,104,378.501135503406,378.501135503406,0,166,23.7142857142857,62.7421025195317,3936.57142857143,0,0,0,1,0,0,0,0,1,27.6666666666667,55.3333333333333,0,104,0,0,0,0,0,0,3,166,3,0,5840,804,1,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
205.185.208.78-10.200.7.217-443-35703-6,205.185.208.78,443,10.200.7.217,35703,6,26/04/201711:11:19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2e+06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,31,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
205.185.208.78-10.200.7.217-443-35703-6,205.185.208.78,443,10.200.7.217,35703,6,26/04/201711:11:19,351,2,5,62,0,31,31,31,0,0,0,0,0,176638.176638177,19943.0199430199,58.5,90.2612873827977,206,0,0,0,0,0,0,214,53.5,101.736587977646,206,0,1,0,0,0,64,184,5698.0056980057,14245.0142450142,0,31,11.625,16.0440242547097,257.410714285714,0,1,0,0,1,0,0,0,2,13.2857142857143,31,0,64,0,0,0,0,0,0,2,62,5,0,31,490,1,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44453-6,10.200.7.194,44453,212.124.124.94,443,6,26/04/201711:11:18,493552,14,17,3193,47886,1460,0,228.071428571429,509.998863390244,5840,6,2816.82352941177,1904.3194727807,103492.641099621,62.8099977307356,16451.7333333333,36428.0046789823,99214,0,491376,37798.1538461538,48513.1693835914,99301,0,296378,18523.625,38933.3182880251,100114,1,0,0,0,0,300,340,28.3658054267838,34.4441923039518,0,5840,1596.21875,1930.1144330838,3725341.72479839,0,0,0,1,0,0,0,0,1,1647.70967741935,228.071428571429,2816.82352941176,300,0,0,0,0,0,0,14,3193,17,47886,14600,22,13,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44453-6,10.200.7.194,44453,212.124.124.94,443,6,26/04/201711:11:19,430,2,0,12,0,6,6,6,0,0,0,0,0,27906.976744186,4651.16279069767,430,0,430,430,430,430,0,430,430,0,0,0,0,0,0,0,0,0,40,0,4651.16279069767,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,660,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57745-3128-6,192.168.180.51,57745,10.200.7.4,3128,6,26/04/201711:11:18,498509,13,116,3412,207862,1460,0,262.461538461539,521.798750379335,10220,0,1791.91379310345,1919.60888484207,423811.806807901,258.771657081417,3894.6015625,18641.9322966634,97969,0,404452,33704.3333333333,48235.0607552287,99599,98,498384,4333.77391304348,19752.4410181756,99051,0,0,0,0,0,272,2380,26.0777638919257,232.693893189491,0,10220,1625.18461538462,1882.26656534543,3542927.42301729,0,0,0,1,0,0,0,0,8,1637.78294573643,262.461538461538,1791.91379310345,272,0,0,0,0,0,0,13,3412,116,207862,8192,353,12,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57745-3128-6,10.200.7.4,3128,192.168.180.51,57745,6,26/04/201711:11:19,1,2,0,1029,0,1023,6,514.5,719.127596466719,0,0,0,0,1.029e+09,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,1023,684,587.165223765849,344763,0,1,0,0,1,0,0,0,0,1026,514.5,0,40,0,0,0,0,0,0,2,1029,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.180.51-10.200.7.4-57745-3128-6,192.168.180.51,57745,10.200.7.4,3128,6,26/04/201711:11:19,65,1,2,6,1029,6,6,6,0,1023,6,514.5,719.127596466719,15923076.9230769,46153.8461538462,32.5,45.9619407771256,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,15384.6153846154,30769.2307692308,6,1023,260.25,508.5,258572.25,0,0,0,0,1,0,0,0,2,347,6,514.5,20,0,0,0,0,0,0,1,6,2,1029,256,353,0,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57745-3128-6,10.200.7.4,3128,192.168.180.51,57745,6,26/04/201711:11:19,1,2,0,1029,0,1023,6,514.5,719.127596466719,0,0,0,0,1.029e+09,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,1023,684,587.165223765849,344763,0,1,0,0,1,0,0,0,0,1026,514.5,0,40,0,0,0,0,0,0,2,1029,0,0,353,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.180.51-10.200.7.4-57745-3128-6,192.168.180.51,57745,10.200.7.4,3128,6,26/04/201711:11:19,217,2,0,12,0,6,6,6,0,0,0,0,0,55299.5391705069,9216.58986175115,217,0,217,217,217,217,0,217,217,0,0,0,0,0,0,0,0,0,40,0,9216.58986175115,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
179.1.4.237-10.200.7.199-80-39147-6,10.200.7.199,39147,179.1.4.237,80,6,26/04/201711:11:19,6011,3,3,166,0,166,0,55.3333333333333,95.8401446854779,0,0,0,0,27616.0372650141,998.170021627017,1202.2,2348.0429510552,5401,80,411,205.5,33.2340187157677,229,182,5909,2954.5,3459.87348034578,5401,508,0,0,0,0,104,104,499.085010813509,499.085010813509,0,166,23.7142857142857,62.7421025195317,3936.57142857143,0,0,0,1,0,0,0,0,1,27.6666666666667,55.3333333333333,0,104,0,0,0,0,0,0,3,166,3,0,5840,804,1,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.220.177-10.200.7.6-63598-3128-6,192.168.220.177,63598,10.200.7.6,3128,6,26/04/201711:11:17,1480850,7,22,907,3248,467,0,129.571428571429,213.607004522212,603,0,147.636363636364,217.701531253128,2805.82098119323,19.58334740183,52887.5,156644.079322213,739710,0,1480850,246808.333333333,274414.920936648,739710,349,1171924,55805.9047619048,170535.711257761,740107,0,0,0,0,0,152,500,4.7270148900969,14.8563325117331,0,603,138.5,210.959834385927,44504.0517241379,0,0,0,1,0,0,0,0,3,143.275862068966,129.571428571429,147.636363636364,152,0,0,0,0,0,0,7,907,22,3248,65535,262,6,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.220.177-10.200.7.6-63592-3128-6,192.168.220.177,63592,10.200.7.6,3128,6,26/04/201711:11:17,1502527,7,25,2707,9058,1874,6,386.714285714286,682.237669800809,1415,6,362.32,510.621575467913,7830.14215385148,21.2974542221205,48468.6129032258,206523.051113054,1147218,0,1502527,250421.166666667,443313.227549739,1147218,6283,355013,14792.2083333333,37348.9797893133,157371,0,1,0,0,0,140,500,4.65881811108885,16.6386361110316,6,1874,413.30303030303,593.029324994161,351683.78030303,0,1,0,0,1,0,0,0,3,426.21875,386.714285714286,362.32,140,0,0,0,0,0,0,7,2707,25,9058,1024,479,6,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.220.177-10.200.7.6-63593-3128-6,192.168.220.177,63593,10.200.7.6,3128,6,26/04/201711:11:17,1488674,3,8,780,1304,768,6,260,439.940905122495,320,6,163,167.840059921003,1399.90353831665,7.38912616194009,148867.4,380867.144891525,1202387,0,1488674,744337,647780.522244996,1202387,286287,285714,40816.2857142857,107824.397744225,285339,0,1,0,0,0,60,160,2.01521622598366,5.37390993595643,6,768,237.666666666667,287.882341285884,82876.2424242424,0,1,0,0,1,0,0,0,2,259.272727272727,260,163,60,0,0,0,0,0,0,3,780,8,1304,1024,390,2,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.220.177-10.200.7.6-63600-3128-6,192.168.220.177,63600,10.200.7.6,3128,6,26/04/201711:11:17,1471286,14,48,2499,2574,1623,0,178.5,430.62008063507,207,0,53.625,67.4412668036797,3448.00399106632,42.140005410233,24119.4426229508,166197.685357481,1297095,0,1471286,113175.846153846,367650.797632945,1333919,196,174150,3705.31914893617,14605.1126591764,93097,0,0,0,0,0,292,1020,9.51548509263325,32.6245203175997,0,1623,80.5238095238096,212.51237968819,45161.5115207373,0,0,0,1,0,0,0,0,3,81.8225806451613,178.5,53.625,292,0,0,0,0,0,0,14,2499,48,2574,65535,313,13,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
10.200.7.196-107.178.247.57-51900-443-6,10.200.7.196,51900,107.178.247.57,443,6,26/04/201711:11:17,1468855,15,13,880,467,403,0,58.6666666666667,116.354548481703,124,0,35.9230769230769,41.397386267053,917.040824315538,19.0624670236341,54402.037037037,253797.460416385,1322985,0,1468855,104918.214285714,354221.300761409,1334279,0,134648,11220.6666666667,23382.5900786863,83230,0,0,0,0,0,512,436,10.2120359055182,8.85043111811581,0,403,46.448275862069,87.8186386850343,7712.11330049261,0,0,0,1,0,0,0,0,0,48.1071428571429,58.6666666666667,35.9230769230769,512,0,0,0,0,0,0,15,880,13,467,14600,370,6,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.220.177-10.200.7.6-63592-3128-6,10.200.7.6,3128,192.168.220.177,63592,6,26/04/201711:11:19,15,2,0,12,0,6,6,6,0,0,0,0,0,8e+05,133333.333333333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,0,0,0,0,40,0,133333.333333333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,479,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.220.177-10.200.7.6-63600-3128-6,10.200.7.6,3128,192.168.220.177,63600,6,26/04/201711:11:19,21,2,0,12,0,6,6,6,0,0,0,0,0,571428.571428571,95238.0952380952,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.0952380952,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,313,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.220.177-10.200.7.6-63600-3128-6,10.200.7.6,3128,192.168.220.177,63600,6,26/04/201711:11:19,194,2,0,12,0,6,6,6,0,0,0,0,0,61855.6701030928,10309.2783505155,194,0,194,194,194,194,0,194,194,0,0,0,0,0,0,0,0,0,40,0,10309.2783505155,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,313,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.220.177-10.200.7.6-63592-3128-6,10.200.7.6,3128,192.168.220.177,63592,6,26/04/201711:11:19,398,2,0,12,0,6,6,6,0,0,0,0,0,30150.7537688442,5025.1256281407,398,0,398,398,398,398,0,398,398,0,0,0,0,0,0,0,0,0,40,0,5025.1256281407,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,479,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.45-10.200.7.6-50228-3128-6,10.200.7.6,3128,172.19.1.45,50228,6,26/04/201711:11:19,71099,242,0,392942,0,4380,0,1623.72727272727,901.887375548784,0,0,0,0,5526688.13907369,3403.7046934556,295.016597510373,814.977801163959,8047,0,71099,295.016597510373,814.977801163959,8047,0,0,0,0,0,0,0,0,0,0,4888,0,3403.7046934556,0,0,4380,1617.04526748971,906.029487283214,820889.431826683,0,0,0,1,1,0,0,0,0,1623.72727272727,1623.72727272727,0,4888,0,0,0,0,0,0,242,392942,0,0,14600,-1,238,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.237-10.200.7.199-80-39149-6,10.200.7.199,39149,179.1.4.237,80,6,26/04/201711:11:19,8015,3,3,166,0,166,0,55.3333333333333,95.8401446854779,0,0,0,0,20711.1665626949,748.596381784155,1603,2788.20506778106,6542,41,1139,569.5,685.186470969765,1054,85,7002,3501,4300.62344317658,6542,460,0,0,0,0,104,104,374.298190892077,374.298190892077,0,166,23.7142857142857,62.7421025195317,3936.57142857143,0,0,0,1,0,0,0,0,1,27.6666666666667,55.3333333333333,0,104,0,0,0,0,0,0,3,166,3,0,5840,804,1,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.10.47-10.200.7.6-51851-3128-6,192.168.10.47,51851,10.200.7.6,3128,6,26/04/201711:11:19,7233,3,12,232,3664,226,0,77.3333333333333,128.784056984292,2168,0,305.333333333333,720.687718695683,538642.333748099,2073.82828701784,516.642857142857,970.398776645089,3203,0,5313,2656.5,772.867711836896,3203,2110,7126,647.818181818182,1529.59084844162,5069,0,0,0,0,0,72,288,414.765657403567,1659.06262961427,0,2168,243.5,628.992633767148,395631.733333333,0,0,0,1,0,0,0,0,4,259.733333333333,77.3333333333333,305.333333333333,72,0,0,0,0,0,0,3,232,12,3664,8192,245,2,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56064-3128-6,192.168.180.29,56064,10.200.7.7,3128,6,26/04/201711:11:18,1221637,13,28,1096,808,244,0,84.3076923076923,107.862864026028,92,0,28.8571428571429,32.370212971661,1558.56445081477,33.5615244135533,30540.925,153884.1602224,969698,0,1221637,101803.083333333,276281.686268153,969868,0,251386,9310.59259259259,26491.0765255299,100629,0,0,0,0,0,284,608,10.6414589603949,22.9200654531583,0,244,45.3333333333333,69.3712763594547,4812.37398373984,0,0,0,1,0,0,0,0,2,46.4390243902439,84.3076923076923,28.8571428571429,284,0,0,0,0,0,0,13,1096,28,808,8192,524,11,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
10.200.7.217-74.121.133.2-33382-443-6,10.200.7.217,33382,74.121.133.2,443,6,26/04/201711:11:18,1208022,13,8,648,306,244,0,49.8461538461538,88.499384323514,92,2,38.25,39.4995479178469,789.72071700681,17.3837893680744,60401.1,195018.838908315,876201,0,1208022,100668.5,276344.638724744,970892,0,238156,34022.2857142857,57733.8833433605,129733,0,0,0,0,0,300,168,10.7613934183318,6.62239594974264,0,244,43.3636363636364,71.5618583262031,5121.09956709957,0,0,0,1,0,0,0,0,0,45.4285714285714,49.8461538461538,38.25,300,0,0,0,0,0,0,13,648,8,306,14600,35141,11,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.29-10.200.7.7-56064-3128-6,192.168.180.29,56064,10.200.7.7,3128,6,26/04/201711:11:19,1463,1,1,6,6,6,6,6,0,6,6,6,0,8202.32399179768,1367.05399863295,1463,0,1463,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,683.526999316473,683.526999316473,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,64,524,0,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.29-10.200.7.7-56064-3128-6,10.200.7.7,3128,192.168.180.29,56064,6,26/04/201711:11:19,247,2,0,12,0,6,6,6,0,0,0,0,0,48582.995951417,8097.16599190283,247,0,247,247,247,247,0,247,247,0,0,0,0,0,0,0,0,0,40,0,8097.16599190283,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,524,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44459-6,10.200.7.194,44459,212.124.124.94,443,6,26/04/201711:11:18,298573,6,6,2277,628,1970,0,379.5,784.727659764838,448,0,104.666666666667,175.940520252347,9729.61386327632,40.1911760273032,27143,45398.1869043247,98201,0,198871,39774.2,52941.5851358835,98013,510,200728,40145.6,54291.0743888901,100102,0,0,0,0,0,140,132,20.0955880136516,20.0955880136516,0,1970,223.461538461538,541.176128967365,292871.602564103,0,0,0,1,0,0,0,0,1,242.083333333333,379.5,104.666666666667,140,0,0,0,0,0,0,6,2277,6,628,14600,19,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
